Status_Evento,Campeonato,Regiao,Periodo_Campeonato,Data_Partida,Mapa,Time,Vitorias,Derrotas,Aproveitamento,Mapas_Jogados,Jogador,Agente,Rating,ACS,Kills,Mortes,Assistencias,ADR
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Summit,KRÜ BLAZE,7,1,87.5%,8,conddi,Jett,1.14,205.9,10.4,12.0,8.1,172.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Summit,KRÜ BLAZE,7,1,87.5%,8,kalita,Initiator,1.45,161.2,12.8,9.7,5.5,176.2
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Summit,KRÜ BLAZE,7,1,87.5%,8,romi,Sentinel,1.43,179.5,20.9,11.1,8.7,112.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Summit,KRÜ BLAZE,7,1,87.5%,8,micaela,Controller,0.88,193.4,14.4,11.4,2.1,106.2
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Summit,KRÜ BLAZE,7,1,87.5%,8,pepa,Flex,1.22,280.3,20.1,12.2,3.7,115.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Sunset,KRÜ BLAZE,3,4,42.9%,7,conddi,Jett,1.12,140.0,16.3,17.1,9.5,147.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Sunset,KRÜ BLAZE,3,4,42.9%,7,kalita,Initiator,1.41,271.5,15.0,9.6,5.4,161.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Sunset,KRÜ BLAZE,3,4,42.9%,7,romi,Sentinel,1.36,206.1,8.2,17.1,7.9,137.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Sunset,KRÜ BLAZE,3,4,42.9%,7,micaela,Controller,0.85,178.9,13.0,13.5,8.2,142.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Sunset,KRÜ BLAZE,3,4,42.9%,7,pepa,Flex,1.02,229.8,20.0,10.4,2.2,156.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Abyss,KRÜ BLAZE,8,7,53.3%,15,conddi,Jett,1.02,291.7,19.2,16.4,9.6,200.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Abyss,KRÜ BLAZE,8,7,53.3%,15,kalita,Initiator,1.11,252.6,20.3,13.3,7.1,187.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Abyss,KRÜ BLAZE,8,7,53.3%,15,romi,Sentinel,0.96,208.9,13.9,17.4,6.0,190.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Abyss,KRÜ BLAZE,8,7,53.3%,15,micaela,Controller,0.84,155.2,21.2,11.1,9.9,85.3
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-29,Abyss,KRÜ BLAZE,8,7,53.3%,15,pepa,Flex,0.97,183.6,8.9,13.9,8.6,162.0
